date,symbol,sentiment_mean,sentiment_count,sentiment_std
2019-06-28,RELIANCE.NS,0.0,2,0.0
2019-06-30,COALINDIA.NS,0.0,1,0.0
2019-07-01,BHARTIARTL.NS,0.0,2,0.0
2019-07-01,BPCL.NS,0.0,2,0.0
2019-07-02,BHARTIARTL.NS,1.0,2,0.0
2019-07-04,BHARTIARTL.NS,-1.0,2,0.0
2019-07-04,NESTLEIND.NS,-1.0,1,0.0
2019-07-08,BAJAJFINSV.NS,-1.0,2,0.0
2019-07-09,ADANIENT.NS,1.0,1,0.0
2019-07-09,ADANIPORTS.NS,1.0,1,0.0
2019-07-09,BAJAJFINSV.NS,0.0,2,0.0
2019-07-09,BHARTIARTL.NS,0.0,2,0.0
2019-07-10,ADANIENT.NS,0.0,1,0.0
2019-07-10,ADANIPORTS.NS,0.0,1,0.0
2019-07-10,BAJAJFINSV.NS,1.0,2,0.0
2019-07-10,BPCL.NS,-1.0,2,0.0
2019-07-10,COALINDIA.NS,-1.0,2,0.0
2019-07-12,ADANIENT.NS,1.0,1,0.0
2019-07-12,ADANIPORTS.NS,1.0,1,0.0
2019-07-12,BAJAJFINSV.NS,1.0,2,0.0
2019-07-12,COALINDIA.NS,1.0,2,0.0
2019-07-12,NTPC.NS,1.0,2,0.0
2019-07-12,ONGC.NS,1.0,2,0.0
2019-07-14,COALINDIA.NS,0.0,1,0.0
2019-07-16,BRITANNIA.NS,0.0,2,0.0
2019-07-17,ONGC.NS,0.0,2,0.0
2019-07-18,ONGC.NS,1.0,2,0.0
2019-07-19,BAJAJFINSV.NS,0.0,2,0.0
2019-07-19,COALINDIA.NS,-1.0,2,0.0
2019-07-19,NESTLEIND.NS,1.0,1,0.0
2019-07-20,RELIANCE.NS,0.0,1,0.0
2019-07-22,ADANIENT.NS,-1.0,1,0.0
2019-07-22,ADANIPORTS.NS,-1.0,1,0.0
2019-07-22,BAJFINANCE.NS,-1.0,2,0.0
2019-07-22,M&M.NS,-1.0,2,0.0
2019-07-24,ADANIPORTS.NS,0.0,2,0.0
2019-07-24,ASIANPAINT.NS,1.0,2,0.0
2019-07-24,CIPLA.NS,0.0,1,0.0
2019-07-25,BAJAJFINSV.NS,-1.0,2,0.0
2019-07-25,BAJFINANCE.NS,0.0,2,0.0
2019-07-26,BAJAJFINSV.NS,0.0,2,0.0
2019-07-26,BAJFINANCE.NS,0.0,2,0.0
2019-07-26,BHARTIARTL.NS,1.0,2,0.0
2019-07-26,M&M.NS,0.0,2,0.0
2019-07-26,NESTLEIND.NS,0.0,1,0.0
2019-07-27,BRITANNIA.NS,0.0,2,0.0
2019-07-30,BHARTIARTL.NS,-1.0,2,0.0
2019-07-30,LT.NS,-1.0,2,0.0
2019-07-30,ONGC.NS,-1.0,2,0.0
2019-07-31,BHARTIARTL.NS,1.0,2,0.0
2019-08-01,HCLTECH.NS,0.0,1,0.0
2019-08-01,INFY.NS,0.0,2,0.0
2019-08-01,RELIANCE.NS,-1.0,2,0.0
2019-08-02,ASIANPAINT.NS,1.0,2,0.0
2019-08-02,BHARTIARTL.NS,1.0,2,0.0
2019-08-02,MARUTI.NS,1.0,2,0.0
2019-08-02,RELIANCE.NS,-1.0,2,0.0
2019-08-04,M&M.NS,0.0,2,0.0
2019-08-04,MARUTI.NS,0.0,2,0.0
2019-08-05,BHARTIARTL.NS,0.0,2,0.0
2019-08-06,BAJAJFINSV.NS,1.0,2,0.0
2019-08-06,HINDUNILVR.NS,1.0,2,0.0
2019-08-06,M&M.NS,1.0,2,0.0
2019-08-06,MARUTI.NS,1.0,2,0.0
2019-08-06,RELIANCE.NS,1.0,2,0.0
2019-08-07,HEROMOTOCO.NS,1.0,2,0.0
2019-08-07,M&M.NS,1.0,2,0.0
2019-08-07,MARUTI.NS,1.0,2,0.0
2019-08-07,RELIANCE.NS,0.0,2,0.0
2019-08-09,BAJAJFINSV.NS,1.0,2,0.0
2019-08-12,RELIANCE.NS,0.0,4,0.0
2019-08-13,BAJAJFINSV.NS,0.0,2,0.0
2019-08-13,BHARTIARTL.NS,0.0,2,0.0
2019-08-13,M&M.NS,0.0,2,0.0
2019-08-13,RELIANCE.NS,0.0,6,0.0
2019-08-13,TCS.NS,-1.0,2,0.0
2019-08-14,BAJFINANCE.NS,0.0,2,0.0
2019-08-14,ONGC.NS,-1.0,2,0.0
2019-08-20,BRITANNIA.NS,1.0,2,0.0
2019-08-21,ONGC.NS,1.0,1,0.0
2019-08-22,BAJAJFINSV.NS,1.0,2,0.0
2019-08-22,BRITANNIA.NS,1.0,3,0.0
2019-08-22,MARUTI.NS,0.0,2,0.0
2019-08-23,BAJAJFINSV.NS,0.0,1,0.0
2019-08-23,BAJFINANCE.NS,1.0,1,0.0
2019-08-23,RELIANCE.NS,0.0,1,0.0
2019-08-26,ADANIPORTS.NS,-1.0,2,0.0
2019-08-26,BAJAJFINSV.NS,-1.0,2,0.0
2019-08-27,BHARTIARTL.NS,0.0,2,0.0
2019-08-27,BRITANNIA.NS,0.0,2,0.0
2019-08-28,BPCL.NS,0.0,2,0.0
2019-08-29,ADANIENT.NS,-1.0,2,0.0
2019-08-29,ADANIPORTS.NS,-1.0,1,0.0
2019-08-29,TATASTEEL.NS,-1.0,2,0.0
2019-08-30,COALINDIA.NS,0.0,2,0.0
2019-08-31,ADANIENT.NS,0.0,1,0.0
2019-08-31,ADANIPORTS.NS,0.0,1,0.0
2019-09-01,NESTLEIND.NS,0.0,1,0.0
2019-09-02,TATASTEEL.NS,0.0,2,0.0
2019-09-03,BPCL.NS,1.0,2,0.0
2019-09-03,ONGC.NS,1.0,1,0.0
2019-09-04,BHARTIARTL.NS,0.0,2,0.0
2019-09-04,BRITANNIA.NS,0.0,2,0.0
2019-09-04,COALINDIA.NS,1.0,2,0.0
2019-09-04,HINDALCO.NS,1.0,2,0.0
2019-09-04,MARUTI.NS,1.0,2,0.0
2019-09-05,COALINDIA.NS,0.0,2,0.0
2019-09-05,M&M.NS,0.0,2,0.0
2019-09-05,MARUTI.NS,1.0,2,0.0
2019-09-08,BRITANNIA.NS,0.0,1,0.0
2019-09-08,NESTLEIND.NS,0.0,1,0.0
2019-09-09,ADANIENT.NS,0.0,1,0.0
2019-09-12,COALINDIA.NS,1.0,1,0.0
2019-09-13,BHARTIARTL.NS,-1.0,2,0.0
2019-09-13,BPCL.NS,-1.0,2,0.0
2019-09-15,ADANIENT.NS,0.0,1,0.0
2019-09-15,ADANIPORTS.NS,0.0,1,0.0
2019-09-16,BPCL.NS,1.0,2,0.0
2019-09-16,BRITANNIA.NS,-1.0,2,0.0
2019-09-16,COALINDIA.NS,-1.0,1,0.0
2019-09-16,HINDUNILVR.NS,0.0,1,0.0
2019-09-17,ASIANPAINT.NS,0.0,2,0.0
2019-09-17,HEROMOTOCO.NS,-1.0,2,0.0
2019-09-18,BHARTIARTL.NS,1.0,2,0.0
2019-09-18,COALINDIA.NS,1.0,2,0.0
2019-09-19,RELIANCE.NS,-1.0,4,0.0
2019-09-23,BAJAJFINSV.NS,0.0,2,0.0
2019-09-25,MARUTI.NS,-1.0,2,0.0
2019-09-25,TATASTEEL.NS,-1.0,2,0.0
2019-09-26,HINDUNILVR.NS,-1.0,1,0.0
2019-09-27,BAJAJFINSV.NS,0.0,2,0.0
2019-09-27,BHARTIARTL.NS,-1.0,2,0.0
2019-09-27,COALINDIA.NS,-1.0,1,0.0
2019-09-27,RELIANCE.NS,-1.0,2,0.0
2019-09-30,BHARTIARTL.NS,-1.0,2,0.0
2019-09-30,NESTLEIND.NS,0.0,1,0.0
2019-09-30,RELIANCE.NS,0.0,2,0.0
2019-10-01,M&M.NS,0.0,2,0.0
2019-10-01,MARUTI.NS,-1.0,2,0.0
2019-10-03,BPCL.NS,-1.0,2,0.0
2019-10-07,BPCL.NS,0.0,2,0.0
2019-10-08,HINDUNILVR.NS,0.0,1,0.0
2019-10-09,BHARTIARTL.NS,1.0,4,0.0
2019-10-09,NESTLEIND.NS,1.0,1,0.0
2019-10-09,RELIANCE.NS,0.0,3,0.0
2019-10-10,BHARTIARTL.NS,1.0,2,0.0
2019-10-10,COALINDIA.NS,0.0,1,0.0
2019-10-10,ICICIBANK.NS,0.0,2,0.0
2019-10-10,LT.NS,0.0,1,0.0
2019-10-11,ADANIENT.NS,1.0,1,0.0
2019-10-11,ADANIPORTS.NS,1.0,1,0.0
2019-10-11,ITC.NS,1.0,1,0.0
2019-10-11,TATASTEEL.NS,1.0,2,0.0
2019-10-13,ICICIBANK.NS,0.0,2,0.0
2019-10-13,INDUSINDBK.NS,0.0,2,0.0
2019-10-14,BAJAJFINSV.NS,1.0,2,0.0
2019-10-14,BHARTIARTL.NS,0.0,2,0.0
2019-10-15,BHARTIARTL.NS,0.0,2,0.0
2019-10-15,HCLTECH.NS,0.0,1,0.0
2019-10-15,RELIANCE.NS,1.0,2,0.0
2019-10-16,ASIANPAINT.NS,0.0,2,0.0
2019-10-16,BAJAJFINSV.NS,0.0,2,0.0
2019-10-16,BPCL.NS,1.0,2,0.0
2019-10-16,ICICIBANK.NS,0.0,2,0.0
2019-10-18,ADANIPORTS.NS,-1.0,2,0.0
2019-10-21,ADANIPORTS.NS,0.0,2,0.0
2019-10-21,INFY.NS,0.0,2,0.0
2019-10-21,NESTLEIND.NS,0.0,1,0.0
2019-10-22,ADANIENT.NS,1.0,1,0.0
2019-10-22,ADANIPORTS.NS,0.0,1,0.0
2019-10-22,BAJFINANCE.NS,0.0,2,0.0
2019-10-22,BPCL.NS,-1.0,2,0.0
2019-10-22,INFY.NS,-1.0,4,0.0
2019-10-22,RELIANCE.NS,1.0,2,0.0
2019-10-23,ADANIPORTS.NS,0.0,2,0.0
2019-10-23,BHARTIARTL.NS,0.0,2,0.0
2019-10-24,BHARTIARTL.NS,0.0,4,0.0
2019-10-24,HINDUNILVR.NS,0.0,1,0.0
2019-10-24,INFY.NS,1.0,2,0.0
2019-10-24,RELIANCE.NS,0.0,4,0.0
2019-10-29,BHARTIARTL.NS,1.0,2,0.0
2019-11-03,COALINDIA.NS,0.0,1,0.0
2019-11-03,NESTLEIND.NS,0.0,1,0.0
2019-11-04,BAJFINANCE.NS,0.0,2,0.0
2019-11-05,BAJAJFINSV.NS,0.0,2,0.0
2019-11-05,BHARTIARTL.NS,0.0,2,0.0
2019-11-06,BAJAJFINSV.NS,0.0,2,0.0
2019-11-06,BHARTIARTL.NS,0.0,2,0.0
2019-11-08,BRITANNIA.NS,1.0,1,0.0
2019-11-09,HINDUNILVR.NS,0.0,1,0.0
2019-11-09,NESTLEIND.NS,0.0,1,0.0
2019-11-11,BPCL.NS,0.0,2,0.0
2019-11-11,LT.NS,0.0,1,0.0
2019-11-11,TATASTEEL.NS,-1.0,2,0.0
2019-11-14,BAJAJFINSV.NS,0.0,4,0.0
2019-11-14,LT.NS,0.0,1,0.0
2019-11-15,BHARTIARTL.NS,1.0,2,0.0
2019-11-15,BPCL.NS,0.0,2,0.0
2019-11-18,BHARTIARTL.NS,0.0,2,0.0
2019-11-18,RELIANCE.NS,1.0,1,0.0
2019-11-18,TATASTEEL.NS,0.0,2,0.0
2019-11-19,BHARTIARTL.NS,-1.0,2,0.0
2019-11-21,ADANIPORTS.NS,0.0,2,0.0
2019-11-21,BHARTIARTL.NS,1.0,2,0.0
2019-11-21,BPCL.NS,0.0,2,0.0
2019-11-22,ASIANPAINT.NS,0.0,2,0.0
2019-11-23,BHARTIARTL.NS,0.0,2,0.0
2019-11-25,BHARTIARTL.NS,0.0,2,0.0
2019-11-25,RELIANCE.NS,0.0,2,0.0
2019-11-25,TATASTEEL.NS,0.0,2,0.0
2019-11-26,BHARTIARTL.NS,0.0,2,0.0
2019-11-28,ADANIENT.NS,-1.0,1,0.0
2019-11-28,ADANIPORTS.NS,-1.0,1,0.0
2019-11-28,BHARTIARTL.NS,1.0,4,0.0
2019-11-28,RELIANCE.NS,1.0,2,0.0
2019-11-29,ADANIPORTS.NS,-1.0,2,0.0
2019-11-29,BHARTIARTL.NS,0.0,2,0.0
2019-11-29,COALINDIA.NS,0.0,1,0.0
2019-12-02,ASIANPAINT.NS,0.0,2,0.0
2019-12-02,BAJAJFINSV.NS,0.0,4,0.0
2019-12-02,BHARTIARTL.NS,0.0,2,0.0
2019-12-03,COALINDIA.NS,-1.0,1,0.0
2019-12-03,RELIANCE.NS,0.0,1,0.0
2019-12-04,ASIANPAINT.NS,0.0,2,0.0
2019-12-05,BHARTIARTL.NS,0.0,2,0.0
2019-12-09,ADANIPORTS.NS,0.0,2,0.0
2019-12-10,BAJAJFINSV.NS,0.0,4,0.0
2019-12-11,ADANIENT.NS,0.0,1,0.0
2019-12-11,COALINDIA.NS,1.0,3,0.0
2019-12-12,NESTLEIND.NS,-1.0,1,0.0
2019-12-13,BHARTIARTL.NS,1.0,2,0.0
2019-12-16,ADANIPORTS.NS,0.0,2,0.0
2019-12-17,BHARTIARTL.NS,1.0,2,0.0
2019-12-18,ASIANPAINT.NS,0.0,2,0.0
2019-12-19,ADANIENT.NS,-1.0,1,0.0
2019-12-19,MARUTI.NS,1.0,2,0.0
2019-12-19,NESTLEIND.NS,-1.0,1,0.0
2019-12-21,NESTLEIND.NS,0.0,1,0.0
2019-12-25,BRITANNIA.NS,0.0,1,0.0
2019-12-26,BAJAJFINSV.NS,0.0,4,0.0
2019-12-26,BHARTIARTL.NS,1.0,2,0.0
2019-12-27,COALINDIA.NS,1.0,1,0.0
2019-12-29,COALINDIA.NS,0.0,1,0.0
2019-12-29,NESTLEIND.NS,0.0,1,0.0
2019-12-31,BHARTIARTL.NS,0.0,1,0.0
2020-01-01,ADANIPORTS.NS,0.0,2,0.0
2020-01-03,ASIANPAINT.NS,1.0,2,0.0
2020-01-04,NESTLEIND.NS,0.0,1,0.0
2020-01-05,TCS.NS,0.0,2,0.0
2020-01-06,BAJAJFINSV.NS,0.0,4,0.0
2020-01-07,BHARTIARTL.NS,0.0,2,0.0
2020-01-07,NESTLEIND.NS,1.0,1,0.0
2020-01-08,BHARTIARTL.NS,0.0,2,0.0
2020-01-09,LT.NS,0.0,1,0.0
2020-01-09,MARUTI.NS,0.0,4,0.0
2020-01-10,LT.NS,0.0,1,0.0
2020-01-11,ADANIENT.NS,0.0,2,0.0
2020-01-11,ADANIPORTS.NS,0.0,2,0.0
2020-01-11,NESTLEIND.NS,0.0,1,0.0
2020-01-13,ADANIENT.NS,1.0,3,0.0
2020-01-13,ADANIPORTS.NS,0.0,3,0.0
2020-01-13,BHARTIARTL.NS,0.0,2,0.0
2020-01-13,INDUSINDBK.NS,-1.0,2,0.0
2020-01-13,INFY.NS,-1.0,2,0.0
2020-01-13,WIPRO.NS,-1.0,2,0.0
2020-01-14,INFY.NS,0.0,1,0.0
2020-01-16,LT.NS,0.0,1,0.0
2020-01-16,NESTLEIND.NS,0.0,1,0.0
2020-01-16,TITAN.NS,0.0,1,0.0
2020-01-17,BHARTIARTL.NS,0.0,2,0.0
2020-01-20,BHARTIARTL.NS,0.0,2,0.0
2020-01-21,ADANIENT.NS,1.0,1,0.0
2020-01-21,ADANIPORTS.NS,0.0,1,0.0
2020-01-21,BRITANNIA.NS,0.0,1,0.0
2020-01-21,NESTLEIND.NS,0.0,1,0.0
2020-01-23,M&M.NS,1.0,2,0.0
2020-01-27,M&M.NS,0.0,2,0.0
2020-01-28,ADANIENT.NS,0.0,1,0.0
2020-01-28,ADANIPORTS.NS,-1.0,1,0.0
2020-01-28,BAJAJFINSV.NS,-1.0,2,0.0
2020-01-28,BHARTIARTL.NS,0.0,2,0.0
2020-01-28,TCS.NS,0.0,2,0.0
2020-01-29,BAJAJFINSV.NS,-1.0,2,0.0
2020-01-29,SBIN.NS,1.0,1,0.0
2020-01-30,BRITANNIA.NS,0.0,1,0.0
2020-01-30,HCLTECH.NS,-1.0,1,0.0
2020-01-30,SBIN.NS,-1.0,1,0.0
2020-02-03,ASIANPAINT.NS,0.0,2,0.0
2020-02-04,M&M.NS,0.0,2,0.0
2020-02-04,MARUTI.NS,0.0,2,0.0
2020-02-04,RELIANCE.NS,0.0,2,0.0
2020-02-04,TATASTEEL.NS,0.0,2,0.0
2020-02-05,BHARTIARTL.NS,-1.0,2,0.0
2020-02-05,RELIANCE.NS,-1.0,2,0.0
2020-02-06,BAJAJFINSV.NS,0.0,2,0.0
2020-02-06,RELIANCE.NS,0.0,2,0.0
2020-02-07,RELIANCE.NS,1.0,2,0.0
2020-02-08,HINDUNILVR.NS,0.0,1,0.0
2020-02-10,BAJAJFINSV.NS,0.0,2,0.0
2020-02-11,BHARTIARTL.NS,0.0,2,0.0
2020-02-14,BHARTIARTL.NS,-1.0,2,0.0
2020-02-14,HCLTECH.NS,-1.0,1,0.0
2020-02-14,RELIANCE.NS,0.0,4,0.0
2020-02-15,HINDUNILVR.NS,0.0,1,0.0
2020-02-17,BHARTIARTL.NS,0.0,2,0.0
2020-02-18,BHARTIARTL.NS,0.0,2,0.0
2020-02-19,BAJAJFINSV.NS,-1.0,2,0.0
2020-02-19,BHARTIARTL.NS,-1.0,2,0.0
2020-02-19,RELIANCE.NS,-1.0,2,0.0
2020-02-20,ASIANPAINT.NS,0.0,2,0.0
2020-02-20,HINDUNILVR.NS,0.0,1,0.0
2020-02-21,ASIANPAINT.NS,0.0,2,0.0
2020-02-21,BHARTIARTL.NS,0.0,2,0.0
2020-02-24,RELIANCE.NS,-1.0,2,0.0
2020-02-25,BHARTIARTL.NS,0.0,2,0.0
2020-02-27,M&M.NS,0.0,2,0.0
2020-02-27,TATASTEEL.NS,-1.0,2,0.0
2020-02-28,M&M.NS,1.0,2,0.0
2020-02-29,BHARTIARTL.NS,0.0,2,0.0
2020-03-01,M&M.NS,0.0,2,0.0
2020-03-01,MARUTI.NS,0.0,2,0.0
2020-03-02,NESTLEIND.NS,1.0,1,0.0
2020-03-04,ASIANPAINT.NS,0.0,2,0.0
2020-03-04,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-06,ASIANPAINT.NS,0.0,2,0.0
2020-03-06,RELIANCE.NS,1.0,4,0.0
2020-03-09,ASIANPAINT.NS,-1.0,2,0.0
2020-03-09,INDUSINDBK.NS,-1.0,2,0.0
2020-03-09,M&M.NS,-1.0,2,0.0
2020-03-12,ASIANPAINT.NS,-1.0,2,0.0
2020-03-12,RELIANCE.NS,-1.0,1,0.0
2020-03-13,ASIANPAINT.NS,1.0,2,0.0
2020-03-17,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-19,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-19,BHARTIARTL.NS,-1.0,2,0.0
2020-03-19,HINDALCO.NS,-1.0,2,0.0
2020-03-20,ADANIPORTS.NS,1.0,2,0.0
2020-03-22,M&M.NS,0.0,2,0.0
2020-03-22,MARUTI.NS,0.0,2,0.0
2020-03-23,BAJAJFINSV.NS,1.0,2,0.0
2020-03-23,LT.NS,1.0,1,0.0
2020-03-24,ADANIPORTS.NS,-1.0,2,0.0
2020-03-24,BAJAJFINSV.NS,1.0,2,0.0
2020-03-24,RELIANCE.NS,-1.0,2,0.0
2020-03-25,INFY.NS,1.0,2,0.0
2020-03-25,RELIANCE.NS,0.0,2,0.0
2020-03-25,TCS.NS,1.0,2,0.0
2020-03-25,TITAN.NS,0.0,1,0.0
2020-03-26,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-26,BHARTIARTL.NS,-1.0,2,0.0
2020-03-26,COALINDIA.NS,1.0,1,0.0
2020-03-27,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-27,BHARTIARTL.NS,1.0,2,0.0
2020-03-27,M&M.NS,1.0,1,0.0
2020-03-27,RELIANCE.NS,1.0,2,0.0
2020-03-28,INFY.NS,0.0,1,0.0
2020-03-30,BAJAJFINSV.NS,-1.0,2,0.0
2020-03-30,BRITANNIA.NS,-1.0,1,0.0
2020-03-30,LT.NS,-1.0,1,0.0
2020-03-31,BAJAJFINSV.NS,0.0,2,0.0
2020-03-31,HINDUNILVR.NS,-1.0,1,0.0
2020-03-31,RELIANCE.NS,0.0,2,0.0
2020-04-01,BAJAJFINSV.NS,1.0,2,0.0
2020-04-08,RELIANCE.NS,-1.0,4,0.0
2020-04-11,BRITANNIA.NS,0.0,1,0.0
2020-04-13,BAJAJFINSV.NS,1.0,2,0.0
2020-04-13,BAJFINANCE.NS,1.0,2,0.0
2020-04-13,BHARTIARTL.NS,-1.0,2,0.0
2020-04-15,BAJAJFINSV.NS,1.0,2,0.0
2020-04-16,RELIANCE.NS,1.0,1,0.0
2020-04-17,LT.NS,-1.0,1,0.0
2020-04-17,MARUTI.NS,-1.0,2,0.0
2020-04-20,BRITANNIA.NS,1.0,1,0.0
2020-04-21,BAJAJFINSV.NS,0.0,2,0.0
2020-04-21,BHARTIARTL.NS,-1.0,2,0.0
2020-04-21,ICICIBANK.NS,1.0,2,0.0
2020-04-22,ASIANPAINT.NS,0.0,2,0.0
2020-04-22,HINDUNILVR.NS,-1.0,1,0.0
2020-04-22,NESTLEIND.NS,0.0,1,0.0
2020-04-22,RELIANCE.NS,1.0,2,0.0
2020-04-22,TECHM.NS,-1.0,2,0.0
2020-04-24,BAJAJFINSV.NS,1.0,2,0.0
2020-04-24,HINDUNILVR.NS,-1.0,2,0.0
2020-04-24,RELIANCE.NS,0.0,5,0.0
2020-04-25,TCS.NS,0.0,1,0.0
2020-04-26,TCS.NS,0.0,1,0.0
2020-04-27,BAJFINANCE.NS,1.0,2,0.0
2020-04-27,LT.NS,1.0,1,0.0
2020-04-28,BAJAJFINSV.NS,1.0,2,0.0
2020-04-28,BHARTIARTL.NS,1.0,2,0.0
2020-04-29,ADANIPORTS.NS,-1.0,2,0.0
2020-04-29,ASIANPAINT.NS,-1.0,2,0.0
2020-05-04,BAJAJFINSV.NS,1.0,2,0.0
2020-05-04,BHARTIARTL.NS,1.0,2,0.0
2020-05-04,COALINDIA.NS,-1.0,1,0.0
2020-05-04,ITC.NS,-1.0,2,0.0
2020-05-04,RELIANCE.NS,0.0,2,0.0
2020-05-05,ASIANPAINT.NS,-1.0,2,0.0
2020-05-05,BAJAJFINSV.NS,0.0,2,0.0
2020-05-05,HCLTECH.NS,-1.0,1,0.0
2020-05-06,BAJAJFINSV.NS,-1.0,2,0.0
2020-05-07,RELIANCE.NS,0.0,2,0.0
2020-05-08,HINDUNILVR.NS,-1.0,1,0.0
2020-05-11,RELIANCE.NS,1.0,1,0.0
2020-05-12,ASIANPAINT.NS,-1.0,2,0.0
2020-05-12,BHARTIARTL.NS,-1.0,2,0.0
2020-05-12,RELIANCE.NS,-1.0,2,0.0
2020-05-13,BHARTIARTL.NS,1.0,2,0.0
2020-05-15,ASIANPAINT.NS,0.0,4,0.0
2020-05-15,BHARTIARTL.NS,1.0,2,0.0
2020-05-15,ICICIBANK.NS,0.0,2,0.0
2020-05-15,INDUSINDBK.NS,-1.0,2,0.0
2020-05-15,RELIANCE.NS,-1.0,2,0.0
2020-05-17,ONGC.NS,0.0,1,0.0
2020-05-17,RELIANCE.NS,0.0,2,0.0
2020-05-18,TATASTEEL.NS,1.0,2,0.0
2020-05-19,ADANIPORTS.NS,-1.0,2,0.0
2020-05-19,BHARTIARTL.NS,0.0,2,0.0
2020-05-19,RELIANCE.NS,0.0,2,0.0
2020-05-20,BHARTIARTL.NS,0.0,2,0.0
2020-05-20,COALINDIA.NS,0.0,1,0.0
2020-05-21,ASIANPAINT.NS,0.0,2,0.0
2020-05-21,BAJAJFINSV.NS,-1.0,2,0.0
2020-05-21,BAJFINANCE.NS,-1.0,2,0.0
2020-05-22,ADANIENT.NS,1.0,1,0.0
2020-05-22,ADANIPORTS.NS,1.0,1,0.0
2020-05-22,ASIANPAINT.NS,0.0,56,0.0
2020-05-22,BAJAJFINSV.NS,1.0,56,0.0
2020-05-22,BAJFINANCE.NS,1.0,40,0.0
2020-05-22,RELIANCE.NS,1.0,1,0.0
2020-05-23,COALINDIA.NS,0.0,2,0.0
2020-05-24,RELIANCE.NS,0.0,3,0.0
2020-05-26,BAJAJFINSV.NS,0.0,2,0.0
2020-05-26,BAJFINANCE.NS,0.0,2,0.0
2020-05-26,BHARTIARTL.NS,0.0,2,0.0
2020-05-27,NESTLEIND.NS,1.0,1,0.0
2020-05-27,RELIANCE.NS,0.0,1,0.0
2020-05-28,BHARTIARTL.NS,1.0,2,0.0
2020-05-28,RELIANCE.NS,1.0,1,0.0
2020-05-29,BHARTIARTL.NS,0.0,2,0.0
2020-05-29,RELIANCE.NS,1.0,1,0.0
2020-05-29,WIPRO.NS,0.0,1,0.0
2020-06-01,BAJAJFINSV.NS,1.0,2,0.0
2020-06-01,RELIANCE.NS,0.0,2,0.0
2020-06-04,BHARTIARTL.NS,0.0,4,0.0
2020-06-04,RELIANCE.NS,0.0,6,0.0
2020-06-05,RELIANCE.NS,-1.0,2,0.0
2020-06-08,BAJAJFINSV.NS,-1.0,2,0.0
2020-06-09,ADANIENT.NS,0.0,2,0.0
2020-06-09,ADANIPORTS.NS,-1.0,2,0.0
2020-06-09,BHARTIARTL.NS,-1.0,2,0.0
2020-06-10,RELIANCE.NS,1.0,3,0.0
2020-06-11,HINDALCO.NS,0.0,2,0.0
2020-06-11,HINDUNILVR.NS,-1.0,1,0.0
2020-06-12,BAJAJFINSV.NS,0.0,2,0.0
2020-06-12,M&M.NS,0.0,4,0.0
2020-06-12,RELIANCE.NS,0.0,2,0.0
2020-06-12,TATASTEEL.NS,0.0,2,0.0
2020-06-13,ADANIENT.NS,0.0,1,0.0
2020-06-13,ADANIPORTS.NS,0.0,1,0.0
2020-06-15,RELIANCE.NS,0.0,4,0.0
2020-06-15,TATASTEEL.NS,0.0,2,0.0
2020-06-17,BHARTIARTL.NS,1.0,2,0.0
2020-06-17,RELIANCE.NS,1.0,1,0.0
2020-06-18,BAJAJFINSV.NS,1.0,2,0.0
2020-06-18,BHARTIARTL.NS,1.0,4,0.0
2020-06-18,RELIANCE.NS,0.0,2,0.0
2020-06-19,BAJAJFINSV.NS,1.0,2,0.0
2020-06-19,TATASTEEL.NS,1.0,2,0.0
2020-06-22,BAJAJFINSV.NS,-1.0,2,0.0
2020-06-22,BAJFINANCE.NS,-1.0,2,0.0
2020-06-22,COALINDIA.NS,-1.0,1,0.0
2020-06-23,BAJAJFINSV.NS,0.0,2,0.0
2020-06-23,BHARTIARTL.NS,0.0,3,0.0
2020-06-23,CIPLA.NS,0.0,1,0.0
2020-06-23,LT.NS,-1.0,2,0.0
2020-06-24,ASIANPAINT.NS,0.0,2,0.0
2020-06-24,ICICIBANK.NS,0.0,2,0.0
2020-06-25,ASIANPAINT.NS,0.0,2,0.0
2020-06-25,BAJAJFINSV.NS,0.0,2,0.0
2020-06-25,HINDUNILVR.NS,1.0,3,0.0
2020-06-25,MARUTI.NS,-1.0,2,0.0
2020-06-25,SUNPHARMA.NS,0.0,2,0.0
2020-06-25,WIPRO.NS,-1.0,2,0.0
2020-06-26,BAJAJFINSV.NS,0.0,2,0.0
2020-06-26,COALINDIA.NS,-1.0,1,0.0
2020-06-26,HINDUNILVR.NS,0.0,3,0.0
2020-06-26,LT.NS,0.0,1,0.0
2020-06-29,BHARTIARTL.NS,0.0,2,0.0
2020-06-29,INFY.NS,0.0,1,0.0
2020-06-29,LT.NS,-1.0,1,0.0
2020-06-29,MARUTI.NS,0.0,2,0.0
2020-06-30,ADANIENT.NS,0.0,1,0.0
2020-06-30,ADANIPORTS.NS,0.0,1,0.0
2020-06-30,ICICIBANK.NS,0.0,2,0.0
2020-07-01,BAJFINANCE.NS,-1.0,2,0.0
2020-07-02,HINDUNILVR.NS,0.0,1,0.0
2020-07-02,ICICIBANK.NS,0.0,2,0.0
2020-07-03,BHARTIARTL.NS,-1.0,2,0.0
2020-07-03,BRITANNIA.NS,1.0,1,0.0
